x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1530396000,23.31,,22.91,,968,,1012,,18.66,14.75,,1.8,,113.1,,1.065,,60.32,,,,,,16.96,,7.0920000000000005,
1530399600,22.21,,21.71,,968,,1012,,18.04,15.17,,1.5,,36.54,,0.584,,66.78,,,,,,16.86,,7.018,
1530403200,20.83,,19.98,,968,,1012,,17.95,16.03,,1.9,,354.9,,0.925,,78.28,,,,,,17.15,,7.037000000000001,
1530406800,19.74,,19.28,,968,,1012,,17.94,15.21,,2.9,,39.42,,1.954,,77.52,,,,,,17,,8.22,
1530410400,19.06,,18.65,,968,,1012,,18.67,14.94,,2.7,,49.79,,1.381,,79.28,,,,,,17.15,,8.18,
1530414000,18.84,,18.16,,968,,1012,,17.76,14.96,,2.5,,47.75,,1.452,,81.8,,,,,,17.37,,8.4,
1530417600,18.74,,17.86,,969,,1013,,17.67,15.43,,2.3,,32.68,,1.416,,86,,,,7.228,,17.54,,8.21,
1530421200,18.51,,17.73,,969,,1013,,17.36,15.38,,2.2,,35.84,,1.301,,86.4,,,,102.7,,17.5,,8.03,
1530424800,19.64,,19.71,,969,,1013,,17.76,16.41,,2.2,,91.2,,0.802,,81.5,,,,252.2,,17.59,,8,
1530428400,19.83,,20.06,,969,,1013,,18.52,16.99,,1.5,,244.2,,0.853,,82.8,,,,421.9,,17.37,,8.58,
1530432000,20.13,,20.04,,969,,1013,,19.22,17.13,,2.4,,256.7,,1.5330000000000001,,83.7,,,,589.4,,17.56,,8.56,
1530435600,20.79,,20.65,,969,,1013,,19.88,16.73,,2,,247.7,,1.4280000000000002,,78.58,,,,737.2,,18.33,,8.33,
1530439200,21.45,,21.23,,969,,1013,,20.21,16.1,,2,,244.8,,1.254,,72.8,,,,847,,18.93,,8.63,
1530442800,22.09,,21.93,,968,,1013,,21.42,16.04,,1.4,,268.6,,0.509,,69.47,,,,886,,19.19,,9.01,
1530446400,22.81,,22.69,,968,,1012,,22.72,16.55,,1.2,,288.8,,0.575,,68.54,,,,866,,19.61,,8.78,
1530450000,24.75,,24.39,,967,,1011,,23.9,15.81,,1.5,,275.4,,0.626,,59.27,,,,832,,20.11,,8.77,
1530453600,25.9,,25.95,,966,,1011,,25.77,15.28,,1.4,,214.9,,0.7509999999999999,,52.03,,,,830,,20.23,,8.76,
1530457200,25.37,,25.61,,966,,1010,,25.49,15.58,,1.5,,197,,0.9390000000000001,,54.24,,,,661.6,,19.99,,8.62,
1530460800,26.49,,26.46,,966,,1010,,25.41,17.53,,1.6,,305,,0.659,,58.31,,,,107.9,,19.77,,8.63,
1530464400,27.36,,27.28,,966,,1010,,25.16,16.47,,2,,311,,0.693,,52.48,,,,296,,19.67,,8.73,
1530468000,29.2,,28.83,,966,,1010,,25.36,14.08,,2.4,,356.3,,0.958,,40.82,,,,73.19,,20.25,,9,
1530471600,28.35,,28.1,,966,,1010,,24.16,14.93,,3.6,,21.87,,1.4509999999999998,,44.83,,,,10.27,,19.91,,9.31,
1530475200,27.3,,27.1,,967,,1011,,22.69,15.34,,4.5,,34.18,,1.875,,48.75,,,,,,19.27,,8.99,
1530478800,26.54,,26.35,,967,,1011,,21.72,15.04,,5.4,,43.14,,1.891,,49.96,,,,,,18.56,,9.08,
1530482400,26.18,,26.01,,967,,1011,,20.96,14.64,,4.4,,48.3,,1.919,,49.69,,,,,,18.09,,7.938,
1530486000,25.5,,25.37,,968,,1012,,20.69,14.52,,6.7,,48.18,,2.559,,51.2,,,,,,17.76,,8.6,
1530489600,24.5,,24.41,,968,,1012,,20.02,13.83,,5.8,,51.68,,2.4290000000000003,,51.88,,,,,,17.69,,8.51,
1530493200,23.42,,23.33,,967,,1012,,19.5,13.35,,4.8,,47.36,,2.292,,53.65,,,,,,17.61,,9.03,
1530496800,22.58,,22.45,,968,,1012,,18.93,12.76,,3.8,,50.97,,1.764,,54.44,,,,,,17.64,,8.52,
1530500400,21.95,,21.77,,968,,1012,,18.57,12.44,,3.9,,37.87,,1.557,,55.57,,,,,,17.62,,8.77,
1530504000,21.24,,21.08,,968,,1013,,18.73,13.09,,2.7,,27.96,,0.899,,60.48,,,,7.654,,17.86,,9.48,
1530507600,20.62,,20.38,,969,,1013,,18.54,13.1,,1.7,,32.27,,0.599,,63.21,,,,79.01,,17.96,,9.54,
1530511200,20.98,,21.38,,969,,1013,,18.7,13.81,,1.2,,2.14,,0.44299999999999995,,62.25,,,,223.5,,18.06,,9.3,
1530514800,20.48,,20.56,,969,,1013,,19.43,15.27,,2,,253.5,,0.9990000000000001,,71.92,,,,431.3,,18.47,,8.23,
1530518400,20.73,,20.93,,969,,1014,,20.82,15.61,,1.8,,249.1,,0.992,,71.93,,,,429.3,,19.35,,8.27,
1530522000,20.82,,20.81,,969,,1014,,21.07,15.61,,1.4,,266.8,,0.825,,72.37,,,,717.4,,19.74,,8.1,
1530525600,21.72,,21.59,,969,,1013,,21.78,15.49,,1.4,,184.2,,0.7909999999999999,,68.52,,,,824,,20.03,,7.8660000000000005,
1530529200,22.42,,22.3,,969,,1013,,22.83,15.82,,1.9,,146.7,,1.178,,66.96,,,,860,,20.21,,7.801,
1530532800,22.46,,22.46,,968,,1013,,22.89,17,,3.5,,140.7,,2.4659999999999997,,71.5,,,,858,,20.04,,7.858,
1530536400,22.76,,22.63,,968,,1013,,22.78,17.08,,4.6,,129.3,,3.4,,71.32,,,,831,,19.95,,8.01,
1530540000,24.42,,23.98,,968,,1012,,23.04,15.67,,4.3,,126.2,,3.345,,60.08,,,,834,,20.35,,8.12,
1530543600,25.04,,24.64,,968,,1012,,23.16,17,,4.6,,127,,3.2889999999999997,,62.82,,,,659.5,,20.36,,8.46,
1530547200,26.27,,26,,968,,1012,,23.64,15.99,,3.7,,120,,2.722,,54.4,,,,113.8,,20.28,,8.49,
1530550800,27.81,,27.34,,968,,1012,,24.34,14.68,,2.2,,129,,1.229,,46.25,,,,308.8,,20.5,,8.49,
1530554400,28.45,,28.25,,968,,1013,,24.74,15.33,,3.1,,103.9,,1.181,,45.64,,,,151.3,,20.87,,8.48,
1530558000,27.51,,27.47,,969,,1013,,24.67,17.27,,3.1,,287.5,,1.218,,54.3,,,,29.33,,21.48,,8.25,
1530561600,25.34,,25,,970,,1014,,23.65,18.48,,2.5,,134.3,,1.364,,67.48,,,,,,22,,8.05,
1530565200,24.09,,23.41,,970,,1015,,22.77,18.02,,1.7,,16.13,,0.9390000000000001,,72.01,,,,,,21.95,,7.984,
1530568800,23.11,,22.63,,970,,1015,,22.2,17.13,,2.4,,52.91,,1.284,,71.37,,,,,,22.25,,8.23,
1530572400,23.51,,23.18,,970,,1015,,22.12,16.68,,2.4,,58.57,,0.907,,67.07,,,,,,22.17,,8.09,
1530576000,23.33,,23.15,,971,,1015,,22.26,17.16,,5.8,,70.28,,1.95,,69.27,,,,,,22.18,,7.757999999999999,
1530579600,22.37,,22.26,,971,,1015,,22.25,17.22,,1.3,,34.7,,0.708,,73.39,,,,,,21.79,,7.683,
1530583200,22.15,,22.01,,972,,1016,,21.95,17.96,,3.2,,350.9,,1.137,,78.17,,,,,,21.55,,7.707999999999999,
1530586800,21.76,,21.82,,972,,1017,,22,15.54,,14.5,,318.4,,4.829,,68.31,,,,,,21.65,,7.837000000000001,
1530590400,19.97,,19.72,,973,,1017,,21.03,14.88,,10.6,,316.1,,3.861,,73.99,,,,,,21.28,,8.28,
1530594000,18.8,,18.6,,973,,1018,,20.61,15.78,,6.5,,355.6,,2.332,,84,,,,14.73,,20.79,,8,
1530597600,17.59,,17.57,,973,,1018,,19.97,16.29,,1.9,,45.47,,0.861,,92.5,,,,104.8,,20.1,,8.02,
1530601200,18.56,,18.42,,974,,1018,,19.96,16.47,,1.8,,5.5,,0.8490000000000001,,88.7,,,,191.1,,20.13,,7.45,
1530604800,19.84,,20.02,,974,,1018,,20.5,16.89,,3.8,,139.3,,0.8170000000000001,,82.6,,,,565.1,,19.36,,7.215,
1530608400,20.73,,20.63,,974,,1018,,20.78,16.69,,4.6,,117.9,,2.9339999999999997,,78.41,,,,745.1,,19.9,,7.063,
1530612000,20.68,,20.61,,974,,1018,,20.71,16.32,,5.6,,129.4,,3.897,,76.68,,,,784.4,,20.12,,6.831,
1530615600,20.77,,20.77,,974,,1018,,20.82,16.43,,3.8,,177.6,,2.728,,76.51,,,,859,,20.41,,7.097,
1530619200,21.6,,21.37,,973,,1017,,21.38,16.82,,3.9,,195.9,,2.935,,75.67,,,,952,,20.91,,7.251,
1530622800,22.12,,22.18,,972,,1017,,22.06,17.58,,3.8,,183.8,,2.767,,75.4,,,,899,,21.32,,7.686,
1530626400,22.98,,22.98,,972,,1016,,22.8,17.93,,3.8,,216.1,,2.194,,73.47,,,,885,,21.56,,8.09,
1530630000,24.31,,24.28,,972,,1016,,24.14,17.67,,4,,260,,1.268,,67.23,,,,102,,21.37,,7.268,
1530633600,24.54,,24.54,,973,,1017,,23.78,14.68,,5.5,,26.99,,1.909,,54.58,,,,20.92,,21.32,,7.577999999999999,
1530637200,21.76,,21.61,,973,,1017,,22.57,16.29,,3.9,,346.5,,1.4680000000000002,,72.53,,,,16.52,,21.24,,7.1610000000000005,
1530640800,20.38,,20.29,,973,,1017,,21.27,17.97,,2.5,,60.86,,1.169,,86.9,,,,45.63,,21.08,,7.322,
1530644400,19.66,,19.6,,972,,1017,,20.65,18.11,,2.2,,17.95,,0.93,,91.4,,,,13.68,,20.98,,7.888999999999999,
1530648000,19.62,,19.47,,973,,1017,,20.45,17.47,,2.2,,353.2,,1.168,,88.6,,,,,,20.95,,7.542999999999999,
1530651600,19.13,,18.86,,973,,1018,,20.17,16.28,,2.6,,70.28,,1.3259999999999998,,85.3,,,,,,20.83,,7.056,
1530655200,18.16,,17.73,,973,,1018,,19.84,16.3,,2.5,,39.88,,1.784,,91.7,,,,,,20.71,,7.6610000000000005,
1530658800,17.83,,17.38,,974,,1018,,19.5,15.98,,2.8,,36.57,,1.8940000000000001,,91.8,,,,,,20.51,,8.24,
1530662400,17.19,,16.88,,974,,1018,,19.4,15.57,,2.9,,41.08,,2.043,,92.3,,,,,,20.51,,9.4,
1530666000,17.48,,16.98,,974,,1018,,19.52,15.49,,2.9,,44.3,,1.879,,91.2,,,,,,20.53,,8.78,
1530669600,17.51,,17.1,,974,,1018,,19.55,15.72,,2.6,,42.87,,1.5759999999999998,,91.9,,,,,,20.62,,8.62,
1530673200,17.62,,17.29,,973,,1018,,19.77,15.01,,2.6,,48.19,,1.534,,86.8,,,,,,20.98,,8.13,
1530676800,17.28,,16.8,,973,,1018,,19.52,14.71,,2.4,,45.72,,1.675,,87.8,,,,3.596,,21.08,,7.394,
1530680400,16.47,,16.25,,974,,1018,,19.34,14.89,,2.8,,38.65,,1.6480000000000001,,91.9,,,,85.3,,20.99,,7.465,
1530684000,18.55,,18.83,,974,,1018,,19.68,16,,1.8,,88.9,,0.8320000000000001,,84,,,,252.7,,20.92,,7.341,
1530687600,19.51,,20.11,,974,,1018,,20.4,17.18,,1.6,,217.4,,1.043,,83.6,,,,431.8,,20.95,,7.27,
1530691200,19.94,,20.1,,974,,1018,,21.07,15.89,,1.7,,235.6,,1.008,,77.06,,,,601.5,,20.94,,7.336,
1530694800,20.5,,20.79,,974,,1018,,21.54,16.12,,1.4,,203.1,,0.84,,74.88,,,,746.2,,20.99,,7.407,
1530698400,20.9,,20.95,,973,,1018,,21.61,16.28,,2.4,,151.5,,1.5119999999999998,,74.93,,,,866,,21.2,,7.361000000000001,
1530702000,21.71,,21.65,,973,,1017,,22.34,16.31,,3.2,,144.3,,2.444,,71.91,,,,931,,21.18,,7.585,
1530705600,22.27,,22.26,,973,,1017,,22.5,16.98,,3.2,,141.6,,2.752,,72.3,,,,957,,21.78,,7.757999999999999,
1530709200,22.58,,22.53,,972,,1016,,22.82,17.29,,3.9,,132.5,,2.9989999999999997,,72.52,,,,186,,21.66,,7.497000000000001,
1530712800,23.03,,23,,971,,1016,,23.23,18.31,,3.5,,137.4,,2.6069999999999998,,75.17,,,,602.6,,22.43,,7.662999999999999,
1530716400,23.83,,23.69,,971,,1015,,23.7,18.01,,3.8,,127.2,,2.944,,70.85,,,,472.4,,22.49,,7.629,
1530720000,24.09,,23.97,,970,,1014,,23.69,18.47,,3.2,,124.9,,2.176,,71.85,,,,175.8,,22.61,,7.517,
1530723600,24.86,,24.74,,969,,1014,,23.61,16.83,,4,,112.5,,1.7380000000000002,,61.79,,,,168.5,,22.67,,8.31,
1530727200,25.19,,25.04,,969,,1014,,23.45,15.11,,3.6,,94.6,,1.77,,54.34,,,,60.09,,22.76,,9.01,
1530730800,24.21,,23.98,,969,,1013,,23.16,15.79,,1.7,,42.36,,0.9179999999999999,,60.58,,,,7.704,,22.79,,9.11,
1530734400,23.6,,23.28,,969,,1013,,22.51,15.53,,2.8,,55.18,,1.232,,62.55,,,,,,22.74,,8.94,
1530738000,24.24,,23.87,,971,,1015,,22.46,12.12,,3.5,,36.14,,1.3030000000000002,,48.04,,,,,,22.51,,8.92,
1530741600,22.03,,21.75,,974,,1018,,22.46,14.81,,14.9,,317.1,,5.12,,67.81,,,,1.636,,22.34,,8.96,
1530745200,19.33,,19.14,,973,,1017,,21.35,16.2,,6,,120.5,,2.92,,83.8,,,,,,22.11,,8.49,
1530748800,17.78,,17.74,,973,,1017,,20.82,16.41,,2.3,,53.6,,0.9079999999999999,,92.2,,,,,,21.76,,8.55,
1530752400,17.36,,17.28,,972,,1016,,20.33,16.49,,2.2,,35.04,,0.9329999999999999,,95.4,,,,,,21.37,,8.71,
1530756000,17.09,,17.02,,972,,1016,,20.23,16.47,,2.3,,36.17,,1.391,,96.9,,,,,,20.74,,8.38,
1530759600,16.67,,16.65,,971,,1016,,19.9,16.28,,2.1,,45.17,,0.914,,98,,,,,,20.61,,8.11,
1530763200,16.98,,16.95,,972,,1016,,20.11,16.46,,1.9,,39.45,,0.86,,97.2,,,,0.054000000000000006,,20.69,,7.925,
1530766800,17.37,,17.32,,972,,1016,,20.06,16.69,,1.9,,41.66,,0.9259999999999999,,96.4,,,,25.88,,20.46,,8.31,
1530770400,18.29,,18.25,,972,,1016,,20.06,15.94,,3.9,,159.7,,2.312,,86.8,,,,65.15,,20.25,,7.837000000000001,
1530774000,18.67,,18.71,,972,,1017,,20.7,16.18,,3,,212,,2.095,,85.6,,,,186.9,,21.19,,8.01,
1530777600,18.89,,18.91,,973,,1017,,21.07,16.51,,3.1,,296.1,,1.369,,86.2,,,,272.7,,21.46,,7.649,
1530781200,19.29,,19.29,,973,,1017,,21.53,16.91,,4,,274.5,,1.8940000000000001,,86.4,,,,115.5,,21.79,,8.01,
1530784800,19.71,,19.73,,972,,1017,,21.37,16.58,,6.5,,256.9,,4.406000000000001,,82.3,,,,149.2,,21.76,,8.06,
1530788400,20.64,,20.63,,972,,1017,,21.41,16.01,,6.1,,257.7,,4.436,,75.17,,,,952,,21.78,,7.504,
1530792000,21.66,,21.63,,972,,1016,,22.06,14.97,,7.6,,258.9,,5.605,,66.08,,,,969,,21.93,,7.2589999999999995,
1530795600,22.55,,22.56,,971,,1016,,22.67,15.06,,8.9,,259.9,,6.9510000000000005,,62.79,,,,961,,22.1,,7.516,
1530799200,22.99,,22.99,,971,,1016,,22.79,14.78,,9.2,,264.6,,6.4110000000000005,,60.25,,,,244.2,,22.17,,7.1129999999999995,
1530802800,23.16,,23.11,,972,,1016,,22.74,13.15,,8.8,,303.7,,3.139,,53.65,,,,242.6,,22.25,,7.156000000000001,
1530806400,21.99,,22,,972,,1016,,22.53,12.33,,10.3,,318.4,,4.664,,54.45,,,,215.9,,22.21,,7.1770000000000005,
1530810000,21.26,,21.26,,972,,1016,,22.04,11.84,,6.4,,302.1,,3.016,,55.18,,,,131,,22.02,,7.352,
1530813600,21,,21.04,,973,,1017,,21.92,12.32,,8.2,,283.8,,3.563,,57.75,,,,31.14,,21.04,,7.318,
1530817200,19.13,,19.19,,973,,1018,,20.95,12.77,,6.4,,319.9,,3.4810000000000003,,66.57,,,,9,,19.99,,7.268,
1530820800,18.59,,18.63,,974,,1018,,20.45,12.47,,4.7,,313.7,,1.861,,67.65,,,,,,18.79,,7.187,
1530824400,18.01,,18.03,,974,,1018,,19.74,13.15,,5.7,,286.6,,2.708,,73.41,,,,,,17.99,,7.172999999999999,
1530828000,17.62,,17.63,,974,,1019,,18.84,13.27,,4.8,,310,,1.695,,75.88,,,,,,17.94,,7.329,
1530831600,17.65,,17.68,,975,,1019,,18.64,14.05,,6.2,,269.6,,4.433,,79.61,,,,,,17.18,,7.449,
1530835200,17.37,,17.4,,975,,1019,,18.64,14.51,,6.6,,269.6,,4.163,,83.4,,,,,,17.95,,7.13,
1530838800,17.17,,17.21,,975,,1019,,19.09,14.48,,5.1,,302.7,,1.3359999999999999,,84.2,,,,,,17.26,,6.956,
1530842400,16.79,,16.83,,975,,1019,,18.35,14.48,,5.5,,293,,2.0869999999999997,,86.3,,,,,,17.52,,6.917999999999999,
1530846000,16.83,,16.83,,975,,1019,,18.27,14.3,,5.7,,281.4,,2.261,,85.3,,,,,,17.41,,7.227,
1530849600,16.74,,16.77,,975,,1019,,18.26,14.12,,4,,307,,1.499,,84.6,,,,0.027000000000000003,,17.57,,6.957000000000001,
1530853200,16.32,,16.2,,976,,1020,,18.08,14.54,,4.6,,320.2,,1.931,,90.3,,,,8.89,,16.81,,6.907,
1530856800,16.24,,16.1,,976,,1020,,17.79,14.68,,3.4,,313.5,,1.6480000000000001,,91.5,,,,103.5,,17.38,,6.94,
1530860400,16.63,,16.57,,976,,1020,,17.8,14.66,,4,,293.3,,1.501,,88.8,,,,67.41,,16.7,,7.526,
1530864000,16.78,,16.78,,976,,1021,,17.72,14.83,,3.6,,276.5,,1.784,,88.5,,,,121.4,,16.27,,7.506,
1530867600,16.97,,16.95,,977,,1021,,17.87,14.94,,3.1,,272,,1.5590000000000002,,88.2,,,,178,,16.67,,7.587999999999999,
1530871200,17.29,,17.28,,977,,1021,,18.23,15.17,,3.5,,264.6,,1.661,,87.7,,,,493.7,,16.97,,8.24,
1530874800,17.86,,17.82,,977,,1021,,18.56,15.08,,3.5,,274.8,,1.806,,84.3,,,,435.9,,16.78,,8.72,
1530878400,18.28,,18.72,,977,,1021,,19.49,15.22,,2.5,,196.5,,1.51,,80.4,,,,582.1,,16.5,,8.24,
1530882000,17.84,,17.87,,977,,1021,,19.47,15.82,,3.2,,133.4,,2.419,,88.1,,,,310.3,,16.44,,7.749,
1530885600,17.87,,17.85,,977,,1021,,19.07,15.9,,3.3,,130.5,,2.7739999999999996,,88.6,,,,215.2,,16.28,,7.249,
1530889200,18.58,,18.54,,977,,1021,,19.27,16.35,,4.4,,126.6,,2.792,,87.4,,,,543.1,,17.57,,7.388,
1530892800,19.67,,19.6,,977,,1021,,19.53,16.3,,4.3,,112.8,,2.391,,81.6,,,,212.9,,18.04,,7.351,
1530896400,20.26,,20.16,,977,,1021,,19.46,16.21,,4.1,,92.2,,2.334,,78.33,,,,228.2,,18.13,,7.671,
1530900000,21.46,,21.39,,977,,1021,,19.57,15.75,,3.4,,98,,2.4,,70.45,,,,58.68,,17.54,,7.928,
1530903600,20.86,,20.8,,977,,1021,,19.21,15.44,,3.4,,89.3,,2.136,,71.65,,,,12.22,,17.59,,8.05,
1530907200,20.07,,19.9,,978,,1022,,18.68,15.4,,4.2,,38.39,,1.696,,75.55,,,,,,17.8,,7.857,
1530910800,18.23,,18.17,,978,,1022,,18.26,14.86,,4.5,,10.06,,2.006,,81.3,,,,,,17.74,,7.886,
1530914400,18.09,,17.99,,978,,1022,,17.8,15.14,,2.8,,91.3,,1.5530000000000002,,83.7,,,,,,17.76,,7.803,
1530918000,17.34,,17.23,,978,,1022,,17.39,15.12,,3.5,,90.1,,1.589,,87.7,,,,,,17.67,,7.776,
1530921600,16.29,,16.13,,978,,1022,,16.97,14.31,,2.5,,37.07,,1.252,,89.3,,,,,,17.66,,8.2,
1530925200,16.37,,16.09,,978,,1022,,16.77,13.87,,2.1,,44.76,,1.092,,87,,,,,,17.59,,8.36,
1530928800,16.62,,16.39,,977,,1022,,16.79,13.75,,3.1,,43.54,,1.051,,84.7,,,,,,17.73,,8.71,
1530932400,17.2,,16.96,,977,,1021,,17.37,14.9,,3.3,,6.649,,0.929,,87.9,,,,,,18.36,,9.44,
1530936000,17.15,,17.08,,977,,1022,,17.58,14.88,,3.2,,125,,1.38,,87.1,,,,4.848,,18.45,,9.73,
1530939600,16.54,,16.53,,977,,1022,,17.71,14.86,,4.7,,94,,2.5469999999999997,,90.2,,,,90.4,,18.45,,10.17,
1530943200,17.49,,17.45,,978,,1022,,17.99,15.16,,4.7,,75.2,,3.4619999999999997,,86.7,,,,81.1,,18.42,,10.65,
1530946800,18.52,,18.4,,978,,1022,,18.34,15.35,,5.2,,95.3,,2.53,,82.7,,,,422.2,,18.46,,10.54,
1530950400,20.05,,19.93,,978,,1022,,18.83,15.38,,7.3,,81,,3.535,,75.31,,,,593.6,,18.35,,10.5,
1530954000,20.79,,20.79,,978,,1022,,19.36,15.44,,6.2,,70.77,,4.3389999999999995,,71.7,,,,746.2,,18.4,,9.75,
1530957600,21.3,,21.14,,977,,1022,,19.57,15.05,,6.2,,86.1,,3.47,,68.54,,,,855,,18.73,,9.14,
1530961200,23.59,,23.54,,977,,1021,,20.5,14.18,,8.6,,60.68,,4.059,,55.92,,,,930,,18.88,,8.88,
