x,y,y1,y2,y3,y4,y5,y6,y7,undefined,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25
1528376400,18.25,,18.27,,971,,1015,,19.31,12.49,,2,,259.1,,0.998,,59.74,,,,910,,17,,7999,1
1528380000,20.8,,21.01,,970,,1015,,22.15,14.03,,2.8,,233.2,,1.6440000000000001,,64.59,,,,905,,18.29,,7999,1
1528383600,3.0239999999999996,,3.017,,970,,1014,,3.1189999999999998,2.201,,1.4,,268,,0.086,,10.01,,,,228.7,,2.596,,,1
1528390800,21.64,,21.68,,969,,1014,,21.11,15.75,,2.2,,185.9,,1.341,,66.73,,,,94.6,,19.78,,,1
1528394400,22.18,,22.09,,969,,1014,,21.45,15.77,,2.1,,105.4,,1.125,,67.65,,,,40.53,,20.04,,,1
1528398000,21.35,,21.29,,970,,1014,,20.81,16.6,,3,,106.9,,1.4809999999999999,,75.24,,,,7.16,,17.51,,,1
1528401600,20.2,,19.9,,970,,1014,,19.6,16.27,,2.3,,66.72,,0.9159999999999999,,79.91,,,,,,17.34,,,1
1528405200,18.59,,18.28,,970,,1014,,19.08,16.01,,1.3,,27.05,,0.825,,86.9,,,,,,18.22,,,1
1528408800,18.37,,18.06,,970,,1015,,19.14,15.27,,2.3,,44.33,,1.165,,84.1,,,,,,18.43,,,1
1528412400,19.47,,19.38,,970,,1015,,19.36,15.67,,8.4,,255.8,,3.178,,79.48,,,,,,17.79,,,1
1528416000,18.45,,18.48,,971,,1015,,18.91,15.59,,9,,279.9,,5.718999999999999,,83.6,,,,,,18.54,,,1
1528419600,17.89,,17.9,,970,,1014,,18.83,14.86,,8.1,,290.5,,2.951,,82.7,,,,,,18.72,,,1
1528423200,17.49,,17.5,,970,,1014,,18.53,14.86,,6.6,,274.7,,4.173,,84.8,,,,,,18.74,,,1
1528426800,17.16,,17.16,,970,,1014,,18.57,14.8,,4.2,,318.1,,2.4219999999999997,,86.3,,,,,,18.54,,,1
1528430400,17.45,,17.42,,970,,1014,,18.36,14.63,,3.1,,318.8,,1.409,,84,,,,7.682,,17.86,,,1
1528434000,17.26,,17.11,,970,,1014,,17.81,14.44,,2.2,,321.1,,0.775,,84.6,,,,48.29,,17.56,,,1
1528437600,17.17,,17,,970,,1014,,17.96,14.99,,1.6,,17.22,,0.8,,88.2,,,,84,,16.74,,,1
1528441200,17.72,,17.76,,970,,1014,,17.99,14.52,,1.4,,280.5,,0.9009999999999999,,81.6,,,,208.2,,16.17,,,1
1528444800,17.54,,17.54,,970,,1014,,17.88,14.58,,3.4,,268.8,,1.925,,82.1,,,,563.5,,15.98,,,1
1528448400,18.3,,18.24,,970,,1014,,17.6,14.75,,4.4,,262,,3.56,,80.3,,,,779.8,,16.22,,,1
1528452000,18.86,,18.79,,969,,1014,,18.56,14.99,,4,,266.6,,3.287,,78.84,,,,1079,,17.2,,,1
